id_x,created_at,user_id,product_id,discount,quantity,date_only,category,price,total
17723,2017-12-06T04:57:05.534Z,2362,124,0.343006,1,2017-12-06,Gizmo,73.9543,73.9543
17724,2019-11-22T10:44:25.986Z,2363,103,0.0,2,2019-11-22,Widget,31.3614,62.7228
17725,2019-12-17T23:20:02.505Z,2363,28,0.0,1,2019-12-17,Gizmo,45.4165,45.4165
17726,2020-01-20T18:40:51.476Z,2363,25,0.0,1,2020-01-20,Widget,45.7484,45.7484
17727,2018-07-21T05:53:11.604Z,2364,142,4.84301,3,2018-07-21,Doohickey,46.899,140.697
17728,2019-07-07T09:30:25.184Z,2364,41,0.0,3,2019-07-07,Widget,42.3393,127.0179
17729,2019-04-16T13:20:18.301Z,2364,50,0.0,1,2019-04-16,Widget,35.7601,35.7601
17730,2019-02-09T12:17:56.809Z,2364,82,0.0,1,2019-02-09,Gadget,40.597,40.597
17731,2019-08-24T12:14:29.031Z,2364,158,0.0,2,2019-08-24,Gizmo,93.2628,186.5256
17732,2018-05-16T10:59:45.374Z,2364,107,0.0,3,2018-05-16,Gadget,33.3966,100.18979999999999
17733,2020-03-12T20:56:35.995Z,2364,124,0.0,1,2020-03-12,Gizmo,73.9543,73.9543
17734,2019-07-10T17:21:08.910Z,2364,123,0.0,3,2019-07-10,Gizmo,73.9543,221.86290000000002
17735,2018-09-14T10:06:06.632Z,2364,45,0.0,3,2018-09-14,Doohickey,78.6997,236.09910000000002
17736,2019-01-13T05:39:15.849Z,2364,59,0.0,2,2019-01-13,Gizmo,59.4681,118.9362
17737,2019-07-18T01:14:12.121Z,2364,26,0.0,3,2019-07-18,Widget,45.4165,136.2495
17738,2019-08-26T05:40:12.569Z,2364,97,0.0,4,2019-08-26,Doohickey,74.9455,299.782
17739,2019-02-19T13:07:28.729Z,2364,53,0.0,1,2019-02-19,Doohickey,29.5172,29.5172
17740,2018-12-12T18:03:32.704Z,2364,32,0.0,1,2018-12-12,Gadget,71.4299,71.4299
17741,2019-12-16T10:56:34.750Z,2364,103,4.84301,2,2019-12-16,Widget,31.3614,62.7228
17742,2020-02-13T14:27:48.924Z,2364,17,4.84301,1,2020-02-13,Doohickey,53.2907,53.2907
17743,2020-01-31T14:29:18.114Z,2364,22,0.0,1,2020-01-31,Gizmo,21.4245,21.4245
17744,2018-08-08T15:33:38.478Z,2364,173,0.0,4,2018-08-08,Gadget,81.5768,326.3072
17745,2018-09-21T06:58:38.166Z,2364,42,0.0,2,2018-09-21,Widget,25.3361,50.6722
17746,2018-11-27T20:07:04.891Z,2364,183,0.0,1,2018-11-27,Gizmo,37.7983,37.7983
17747,2019-09-22T11:34:50.594Z,2364,162,0.0,2,2019-09-22,Gadget,22.3786,44.7572
17748,2016-10-05T08:13:04.087Z,2364,109,0.0,2,2016-10-05,Widget,79.3666,158.7332
17749,2017-02-28T10:18:26.384Z,2364,34,0.0,1,2017-02-28,Gadget,49.5359,49.5359
17750,2017-12-02T12:34:33.156Z,2365,80,0.343006,1,2017-12-02,Widget,36.6088,36.6088
17751,2017-02-28T10:35:13.795Z,2365,19,0.0,1,2017-02-28,Doohickey,42.6712,42.6712
17752,2018-02-14T06:45:56.329Z,2365,151,0.0,1,2018-02-14,Gizmo,61.0753,61.0753
17753,2019-03-09T19:16:12.667Z,2365,140,0.0,0,2019-03-09,Gadget,44.5354,0.0
17754,2019-01-12T03:11:44.203Z,2365,66,0.0,1,2019-01-12,Widget,90.7742,90.7742
17755,2016-10-02T08:42:49.449Z,2365,173,0.0,3,2016-10-02,Gadget,81.5768,244.73040000000003
17756,2019-10-13T03:13:50.328Z,2365,76,0.0,2,2019-10-13,Widget,42.5495,85.099
17757,2020-01-21T23:36:37.541Z,2365,181,0.0,1,2020-01-21,Widget,95.9263,95.9263
17758,2020-02-02T12:21:27.440Z,2365,181,0.0,1,2020-02-02,Widget,95.9263,95.9263
17759,2019-06-14T19:13:06.927Z,2365,145,2.65344,4,2019-06-14,Gizmo,40.7989,163.1956
17760,2019-02-26T01:16:12.495Z,2365,56,0.0,1,2019-02-26,Doohickey,24.2475,24.2475
17761,2020-02-24T00:18:33.760Z,2365,48,0.0,1,2020-02-24,Gizmo,82.1392,82.1392
17762,2018-03-17T13:22:13.711Z,2365,136,0.0,1,2018-03-17,Widget,70.136,70.136
17763,2020-02-16T13:56:46.685Z,2365,86,0.0,2,2020-02-16,Doohickey,61.5429,123.0858
17764,2018-12-04T23:30:33.461Z,2365,104,7.15344,2,2018-12-04,Widget,70.9614,141.9228
17765,2020-01-08T20:44:09.903Z,2366,170,0.0,2,2020-01-08,Widget,70.0511,140.1022
17766,2020-01-02T06:56:14.634Z,2366,3,0.0,23,2020-01-02,Doohickey,35.3887,813.9401
17767,2017-09-19T15:53:29.410Z,2366,89,7.15344,6,2017-09-19,Widget,42.4797,254.8782
17768,2019-06-20T23:24:52.068Z,2366,139,0.0,7,2019-06-20,Doohickey,51.1851,358.2957
17769,2016-10-27T17:24:58.089Z,2366,199,0.0,7,2016-10-27,Widget,76.9533,538.6731
17770,2018-02-21T16:45:13.639Z,2366,106,0.0,1,2018-02-21,Doohickey,35.149,35.149
17771,2018-09-17T09:57:36.018Z,2366,190,0.0,4,2018-09-17,Gadget,85.7228,342.8912
17772,2019-12-04T12:38:42.965Z,2366,107,0.0,2,2019-12-04,Gadget,33.3966,66.7932
17773,2019-11-28T04:36:57.824Z,2367,26,0.0,3,2019-11-28,Widget,45.4165,136.2495
17774,2017-09-18T06:19:22.056Z,2367,192,0.0,6,2017-09-18,Widget,46.1228,276.7368
17775,2018-03-20T16:43:16.373Z,2367,28,0.0,1,2018-03-20,Gizmo,45.4165,45.4165
17776,2018-06-09T07:15:46.572Z,2367,155,0.0,6,2018-06-09,Gadget,29.1838,175.1028
17777,2019-05-05T07:11:38.446Z,2367,156,0.0,5,2019-05-05,Gadget,20.4105,102.0525
17778,2016-08-05T01:11:21.996Z,2367,189,0.0,8,2016-08-05,Widget,62.1849,497.4792
17779,2016-06-12T14:24:10.938Z,2367,147,0.0,6,2016-06-12,Doohickey,44.4315,266.589
17780,2019-03-06T08:23:15.746Z,2367,45,0.0,1,2019-03-06,Doohickey,78.6997,78.6997
17781,2017-01-12T18:13:54.923Z,2367,28,0.0,2,2017-01-12,Gizmo,45.4165,90.833
17782,2017-06-07T07:27:53.121Z,2367,69,0.0,6,2017-06-07,Doohickey,48.9251,293.55060000000003
17783,2016-05-08T15:14:58.393Z,2367,57,0.0,3,2016-05-08,Gizmo,81.6149,244.84470000000002
17784,2017-05-01T22:32:41.540Z,2367,200,0.0,3,2017-05-01,Gadget,48.8026,146.4078
17785,2018-08-23T01:51:00.177Z,2367,148,0.0,6,2018-08-23,Gadget,92.6545,555.927
17786,2018-02-26T10:23:40.328Z,2367,27,0.0,2,2018-02-26,Gadget,85.0165,170.033
17787,2020-02-17T02:47:05.291Z,2367,146,0.0,1,2020-02-17,Widget,84.0315,84.0315
17788,2020-04-18T06:05:09.542Z,2367,55,0.0,2,2020-04-18,Gadget,63.8475,127.695
17789,2019-10-10T12:09:33.836Z,2371,94,0.0,4,2019-10-10,Widget,72.8124,291.2496
17790,2019-06-26T12:09:43.895Z,2371,2,0.0,6,2019-06-26,Doohickey,70.0799,420.47939999999994
17791,2019-08-28T11:44:55.307Z,2371,164,0.0,8,2019-08-28,Doohickey,61.9786,495.8288
17792,2016-09-11T02:17:45.159Z,2371,168,0.0,6,2016-09-11,Gadget,79.2878,475.7268
17793,2019-12-20T09:58:06.808Z,2371,100,0.0,2,2019-12-20,Gizmo,45.2232,90.4464
17794,2019-10-16T07:15:36.880Z,2371,195,0.0,7,2019-10-16,Gadget,73.1872,512.3104000000001
17795,2018-10-13T03:55:02.494Z,2371,131,0.0,7,2018-10-13,Widget,75.4115,527.8805
17796,2018-11-27T21:54:17.512Z,2371,171,0.0,3,2018-11-27,Doohickey,70.0511,210.1533
17797,2019-11-04T08:58:06.080Z,2371,116,0.0,3,2019-11-04,Gizmo,76.2832,228.84959999999998
17798,2017-03-14T03:46:10.997Z,2371,82,0.0,1,2017-03-14,Gadget,40.597,40.597
17799,2019-06-10T14:16:26.347Z,2371,171,0.0,6,2019-06-10,Doohickey,70.0511,420.3066
17800,2019-06-25T14:56:24.903Z,2371,78,0.0,6,2019-06-25,Gizmo,27.7446,166.4676
17801,2019-10-15T15:10:24.295Z,2371,43,2.65344,4,2019-10-15,Widget,50.9017,203.6068
17802,2020-04-11T17:56:00.398Z,2371,33,0.0,2,2020-04-11,Doohickey,31.8299,63.6598
17803,2018-06-23T06:29:33.302Z,2371,186,0.0,4,2018-06-23,Gizmo,65.9847,263.9388
17804,2018-07-14T18:04:29.227Z,2371,94,0.0,3,2018-07-14,Widget,72.8124,218.4372
17805,2018-08-26T19:55:42.283Z,2372,63,0.0,4,2018-08-26,Gizmo,89.0135,356.054
17806,2019-06-18T04:19:17.791Z,2372,72,0.0,6,2019-06-18,Widget,94.8025,568.8149999999999
17807,2018-08-25T05:42:06.196Z,2372,190,0.0,6,2018-08-25,Gadget,85.7228,514.3368
17808,2017-09-14T08:05:30.911Z,2372,120,0.0,3,2017-09-14,Widget,55.668,167.004
17809,2018-05-27T08:55:22.554Z,2372,74,0.0,3,2018-05-27,Gadget,34.0854,102.2562
17810,2019-03-20T04:06:58.599Z,2372,102,2.49508,6,2019-03-20,Gadget,31.3614,188.1684
17811,2018-05-05T06:40:34.204Z,2372,40,0.0,4,2018-05-05,Gizmo,66.4416,265.7664
17812,2019-03-31T11:11:16.989Z,2372,12,0.0,1,2019-03-31,Gizmo,77.3428,77.3428
17813,2019-06-05T12:31:13.325Z,2372,122,6.99508,4,2019-06-05,Gizmo,66.5635,266.254
17814,2019-08-25T12:52:46.046Z,2372,63,0.0,6,2019-08-25,Gizmo,89.0135,534.0809999999999
17815,2018-09-20T18:52:05.859Z,2372,95,0.0,4,2018-09-20,Gizmo,33.2124,132.8496
17816,2017-12-24T23:37:00.226Z,2372,36,0.0,1,2017-12-24,Gizmo,87.2913,87.2913
17817,2019-09-10T22:30:46.515Z,2372,157,0.0,3,2019-09-10,Widget,93.2628,279.7884
17818,2020-02-10T11:59:01.329Z,2372,130,0.0,1,2020-02-10,Gizmo,50.0172,50.0172
17819,2020-03-21T23:00:47.037Z,2372,60,0.0,1,2020-03-21,Doohickey,19.8681,19.8681
17820,2019-07-23T00:49:13.102Z,2372,175,0.0,4,2019-07-23,Doohickey,78.2165,312.866
17821,2018-05-26T20:56:11.238Z,2372,114,2.49508,5,2018-05-26,Doohickey,51.9413,259.7065
17822,2019-03-20T13:27:45.757Z,2372,42,0.0,1,2019-03-20,Widget,25.3361,25.3361
17823,2019-01-25T15:33:20.970Z,2372,114,0.0,1,2019-01-25,Doohickey,51.9413,51.9413
17824,2018-05-11T22:15:09.220Z,2372,34,0.0,3,2018-05-11,Gadget,49.5359,148.6077
17825,2019-01-31T22:10:56.137Z,2372,165,6.99508,2,2019-01-31,Gizmo,25.5363,51.0726
17826,2019-10-20T10:54:21.362Z,2372,161,0.0,5,2019-10-20,Doohickey,31.7275,158.6375
17827,2017-11-14T04:57:29.685Z,2372,182,2.49508,2,2017-11-14,Gadget,56.3263,112.6526
17828,2019-07-17T04:19:19.166Z,2372,186,6.99508,4,2019-07-17,Gizmo,65.9847,263.9388
17829,2019-03-17T01:49:32.036Z,2372,14,0.0,1,2019-03-17,Widget,25.0988,25.0988
17830,2018-01-15T21:18:57.493Z,2372,78,0.0,1,2018-01-15,Gizmo,27.7446,27.7446
17831,2019-05-03T13:44:54.025Z,2372,105,0.0,3,2019-05-03,Gadget,35.149,105.447
17832,2018-01-05T14:55:44.204Z,2372,114,0.0,2,2018-01-05,Doohickey,51.9413,103.8826
17833,2019-05-26T16:53:29.360Z,2372,107,0.0,4,2019-05-26,Gadget,33.3966,133.5864
17834,2018-09-19T16:20:39.920Z,2372,98,0.0,4,2018-09-19,Gizmo,74.9455,299.782
17835,2016-11-21T16:22:38.785Z,2372,79,0.0,3,2016-11-21,Gizmo,27.7446,83.2338
17836,2019-05-13T14:01:31.296Z,2372,40,6.99508,3,2019-05-13,Gizmo,66.4416,199.32479999999998
17837,2019-09-19T22:28:20.947Z,2372,17,0.0,3,2019-09-19,Doohickey,53.2907,159.8721
17838,2017-06-08T15:01:26.339Z,2372,127,0.0,4,2017-06-08,Widget,89.6534,358.6136
17839,2018-08-10T16:32:29.560Z,2372,71,0.0,6,2018-08-10,Gadget,55.2025,331.21500000000003
17840,2017-02-21T09:07:51.542Z,2372,192,0.0,2,2017-02-21,Widget,46.1228,92.2456
17841,2017-11-01T09:59:46.495Z,2372,16,0.0,3,2017-11-01,Gadget,44.0735,132.22050000000002
17842,2018-07-23T17:28:55.609Z,2372,65,0.0,30,2018-07-23,Widget,45.4851,1364.553
17843,2018-03-16T02:06:40.652Z,2372,12,0.0,1,2018-03-16,Gizmo,77.3428,77.3428
17844,2018-08-15T13:48:08.620Z,2372,100,0.0,4,2018-08-15,Gizmo,45.2232,180.8928
17845,2016-08-20T05:27:24.588Z,2372,109,0.0,6,2016-08-20,Widget,79.3666,476.19960000000003
17846,2020-01-20T23:48:18.010Z,2372,13,0.0,2,2020-01-20,Gizmo,75.0862,150.1724
17847,2018-05-28T23:26:05.852Z,2372,157,0.0,4,2018-05-28,Widget,93.2628,373.0512
17848,2018-06-27T09:26:51.482Z,2372,134,0.0,4,2018-06-27,Doohickey,28.3282,113.3128
17849,2017-02-19T03:29:15.603Z,2372,174,0.0,1,2017-02-19,Gadget,74.4095,74.4095
17850,2017-11-02T21:12:40.745Z,2372,83,0.0,3,2017-11-02,Gadget,54.5842,163.7526
17851,2020-03-13T21:32:11.384Z,2375,143,7.6046,1,2020-03-13,Gizmo,40.7989,40.7989
17852,2019-10-18T07:47:09.379Z,2375,5,0.0,5,2019-10-18,Gadget,82.7451,413.72549999999995
17853,2019-03-12T15:55:28.259Z,2375,12,0.0,1,2019-03-12,Gizmo,77.3428,77.3428
17854,2020-02-14T12:36:00.997Z,2375,199,0.0,2,2020-02-14,Widget,76.9533,153.9066
17855,2019-03-15T08:19:47.909Z,2375,135,0.0,1,2019-03-15,Gizmo,30.536,30.536
17856,2016-12-18T13:18:35.165Z,2375,166,0.0,2,2016-12-18,Doohickey,25.5363,51.0726
17857,2018-09-11T17:21:02.078Z,2375,28,0.0,6,2018-09-11,Gizmo,45.4165,272.499
17858,2019-04-07T07:53:29.199Z,2375,118,0.0,4,2019-04-07,Gadget,38.4184,153.6736
17859,2018-05-17T04:08:01.528Z,2375,26,0.0,5,2018-05-17,Widget,45.4165,227.08249999999998
17860,2017-06-08T07:27:43.841Z,2375,19,0.0,6,2017-06-08,Doohickey,42.6712,256.0272
17861,2018-07-08T10:17:48.439Z,2376,128,0.0,5,2018-07-08,Gizmo,50.0534,250.26700000000002
17862,2019-03-02T00:22:52.788Z,2376,181,7.6046,1,2019-03-02,Widget,95.9263,95.9263
17863,2019-12-12T21:19:55.873Z,2376,159,0.0,2,2019-12-12,Widget,23.6868,47.3736
17864,2018-01-16T20:38:11.907Z,2376,166,0.0,2,2018-01-16,Doohickey,25.5363,51.0726
17865,2018-07-06T10:05:28.734Z,2376,1,0.0,5,2018-07-06,Gizmo,29.4633,147.3165
17866,2017-09-09T00:58:53.669Z,2376,51,0.0,6,2017-09-09,Gizmo,50.4337,302.60220000000004
17867,2019-04-15T07:54:23.292Z,2376,114,0.0,3,2019-04-15,Doohickey,51.9413,155.82389999999998
17868,2016-11-27T07:57:58.854Z,2376,43,0.0,2,2016-11-27,Widget,50.9017,101.8034
17869,2019-03-25T12:35:36.371Z,2376,190,0.0,1,2019-03-25,Gadget,85.7228,85.7228
17870,2018-07-04T13:03:27.019Z,2376,124,0.0,5,2018-07-04,Gizmo,73.9543,369.7715
17871,2018-11-04T19:15:07.213Z,2376,91,7.6046,3,2018-11-04,Gizmo,43.3962,130.1886
17872,2019-06-07T11:46:50.971Z,2376,4,0.0,8,2019-06-07,Doohickey,73.9918,591.9344
17873,2018-09-14T22:02:19.032Z,2376,191,0.0,5,2018-09-14,Gadget,85.7228,428.61400000000003
17874,2019-08-26T01:36:39.492Z,2376,104,0.0,7,2019-08-26,Widget,70.9614,496.72979999999995
17875,2019-04-02T09:21:02.520Z,2376,104,0.0,3,2019-04-02,Widget,70.9614,212.8842
17876,2017-10-18T07:57:05.091Z,2377,177,0.0,4,2017-10-18,Gadget,85.8795,343.518
17877,2019-04-23T07:12:31.895Z,2377,76,0.0,2,2019-04-23,Widget,42.5495,85.099
17878,2019-08-30T01:43:55.031Z,2377,192,3.1046,7,2019-08-30,Widget,46.1228,322.8596
17879,2018-01-17T22:50:50.626Z,2377,163,0.0,2,2018-01-17,Widget,22.3786,44.7572
17880,2018-05-17T15:58:57.513Z,2377,146,0.0,5,2018-05-17,Widget,84.0315,420.15749999999997
17881,2018-06-07T05:03:16.121Z,2377,148,7.6046,8,2018-06-07,Gadget,92.6545,741.236
17882,2019-04-28T01:39:14.618Z,2377,106,7.6046,4,2019-04-28,Doohickey,35.149,140.596
17883,2018-01-06T22:43:12.066Z,2377,135,0.0,2,2018-01-06,Gizmo,30.536,61.072
17884,2018-04-06T05:12:58.228Z,2377,96,0.0,28,2018-04-06,Doohickey,69.881,1956.6680000000001
17885,2018-08-12T03:40:32.253Z,2378,175,0.0,7,2018-08-12,Doohickey,78.2165,547.5155
17886,2018-07-21T11:17:46.363Z,2378,71,0.0,5,2018-07-21,Gadget,55.2025,276.0125
17887,2017-07-10T09:09:41.310Z,2378,81,0.0,6,2017-07-10,Gizmo,29.2887,175.73219999999998
17888,2017-05-22T15:16:03.106Z,2379,87,0.0,5,2017-05-22,Widget,78.1702,390.851
17889,2018-04-03T23:48:19.243Z,2379,79,0.0,3,2018-04-03,Gizmo,27.7446,83.2338
17890,2018-03-19T15:23:42.067Z,2379,55,7.6046,1,2018-03-19,Gadget,63.8475,63.8475
17891,2016-11-15T14:49:04.113Z,2379,65,0.0,3,2016-11-15,Widget,45.4851,136.45530000000002
17892,2016-05-22T03:56:59.243Z,2379,31,0.0,5,2016-05-22,Doohickey,70.4356,352.178
17893,2019-12-02T20:38:44.624Z,2379,45,0.0,2,2019-12-02,Doohickey,78.6997,157.3994
17894,2018-07-11T07:27:23.290Z,2379,151,0.0,5,2018-07-11,Gizmo,61.0753,305.37649999999996
17895,2016-11-07T20:39:21.527Z,2379,197,0.0,3,2016-11-07,Gizmo,46.7641,140.2923
17896,2017-12-20T23:50:36.568Z,2380,35,0.0,2,2017-12-20,Doohickey,47.6912,95.3824
17897,2017-01-07T00:49:49.150Z,2380,51,0.0,2,2017-01-07,Gizmo,50.4337,100.8674
17898,2018-07-14T15:56:56.902Z,2380,66,0.0,3,2018-07-14,Widget,90.7742,272.32259999999997
17899,2020-02-02T14:00:10.503Z,2380,52,0.0,1,2020-02-02,Widget,69.1172,69.1172
17900,2017-11-02T20:15:35.186Z,2381,198,0.0,2,2017-11-02,Gizmo,46.7641,93.5282
17901,2019-03-19T04:19:32.774Z,2381,111,0.0,1,2019-03-19,Gadget,37.0178,37.0178
17902,2020-01-29T01:29:53.515Z,2381,5,0.0,3,2020-01-29,Gadget,82.7451,248.2353
17903,2018-04-05T12:49:51.065Z,2381,21,0.0,3,2018-04-05,Gadget,40.3833,121.1499
17904,2018-07-09T18:14:33.373Z,2381,86,0.0,4,2018-07-09,Doohickey,61.5429,246.1716
17905,2019-10-24T14:39:48.541Z,2381,31,0.0,6,2019-10-24,Doohickey,70.4356,422.61359999999996
17906,2018-10-14T18:55:43.159Z,2381,152,0.0,7,2018-10-14,Widget,32.5971,228.17969999999997
17907,2018-01-18T07:37:59.192Z,2381,139,0.0,2,2018-01-18,Doohickey,51.1851,102.3702
17908,2018-03-29T10:25:23.649Z,2381,168,0.0,1,2018-03-29,Gadget,79.2878,79.2878
17909,2017-11-28T14:12:34.228Z,2381,92,0.0,4,2017-11-28,Gizmo,83.2616,333.0464
17910,2017-09-21T08:15:32.312Z,2381,179,0.0,5,2017-09-21,Doohickey,45.5494,227.74699999999999
17911,2016-12-19T00:45:24.514Z,2381,158,0.0,2,2016-12-19,Gizmo,93.2628,186.5256
17912,2019-06-22T20:06:24.478Z,2382,98,0.0,7,2019-06-22,Gizmo,74.9455,524.6184999999999
17913,2019-02-22T13:35:44.077Z,2382,155,0.0,17,2019-02-22,Gadget,29.1838,496.12460000000004
17914,2018-12-25T02:31:17.450Z,2382,176,0.0,2,2018-12-25,Widget,38.6165,77.233
17915,2020-03-17T21:57:24.753Z,2384,109,8.47422,10,2020-03-17,Widget,79.3666,793.666
17916,2019-12-23T09:13:43.912Z,2384,112,0.0,2,2019-12-23,Doohickey,27.5529,55.1058
17917,2018-11-10T11:43:24.240Z,2384,167,0.0,3,2018-11-10,Doohickey,65.1363,195.40890000000002
17918,2020-01-23T08:55:36.308Z,2384,93,0.0,3,2020-01-23,Widget,33.2124,99.6372
17919,2017-12-20T02:29:32.181Z,2384,78,0.0,3,2017-12-20,Gizmo,27.7446,83.2338
17920,2019-12-25T03:46:32.878Z,2384,79,0.0,3,2019-12-25,Gizmo,27.7446,83.2338
17921,2019-12-18T06:18:26.977Z,2384,38,0.0,3,2019-12-18,Gadget,44.0462,132.1386
17922,2017-10-18T22:57:04.971Z,2384,15,8.47422,6,2017-10-18,Widget,25.0988,150.5928
17923,2017-02-22T21:58:34.841Z,2384,30,0.0,2,2017-02-22,Gadget,42.783,85.566
17924,2020-03-19T16:31:39.471Z,2384,119,0.0,1,2020-03-19,Gadget,28.9588,28.9588
17925,2017-04-29T01:12:59.749Z,2384,1,0.0,4,2017-04-29,Gizmo,29.4633,117.8532
17926,2018-09-24T10:17:01.162Z,2386,82,0.0,5,2018-09-24,Gadget,40.597,202.985
17927,2019-08-05T22:08:08.319Z,2386,58,0.0,5,2019-08-05,Gadget,52.0972,260.486
17928,2018-05-23T08:27:00.951Z,2386,185,0.0,3,2018-05-23,Gadget,26.3847,79.1541
17929,2019-04-27T19:23:50.537Z,2386,155,0.0,2,2019-04-27,Gadget,29.1838,58.3676
17930,2020-01-25T23:23:30.411Z,2386,190,0.0,2,2020-01-25,Gadget,85.7228,171.4456
17931,2019-10-26T23:58:01.880Z,2386,167,0.0,7,2019-10-26,Doohickey,65.1363,455.95410000000004
17932,2019-03-24T15:46:04.374Z,2386,183,0.0,1,2019-03-24,Gizmo,37.7983,37.7983
17933,2019-03-28T01:23:33.179Z,2386,142,0.0,1,2019-03-28,Doohickey,46.899,46.899
17934,2017-12-25T23:56:04.420Z,2386,152,0.0,2,2017-12-25,Widget,32.5971,65.1942
17935,2019-07-27T13:40:17.081Z,2386,137,0.0,5,2019-07-27,Gizmo,45.1817,225.9085
17936,2018-08-17T10:45:44.064Z,2386,52,0.0,7,2018-08-17,Widget,69.1172,483.82039999999995
17937,2020-04-08T06:27:12.020Z,2386,146,0.0,3,2020-04-08,Widget,84.0315,252.09449999999998
17938,2018-03-07T12:27:31.358Z,2386,91,0.0,1,2018-03-07,Gizmo,43.3962,43.3962
17939,2019-06-22T19:44:30.432Z,2386,88,0.0,5,2019-06-22,Gizmo,70.2753,351.3765
17940,2018-06-01T05:35:37.254Z,2386,23,3.97422,7,2018-06-01,Widget,77.9111,545.3777
17941,2019-05-11T07:58:46.253Z,2386,121,0.0,5,2019-05-11,Doohickey,26.9635,134.8175
17942,2020-03-07T17:47:05.366Z,2386,113,0.0,1,2020-03-07,Gadget,73.6515,73.6515
17943,2019-01-30T05:15:35.008Z,2386,64,0.0,3,2019-01-30,Gadget,95.6148,286.8444
17944,2016-07-17T00:53:00.345Z,2386,43,0.0,5,2016-07-17,Widget,50.9017,254.5085
17945,2018-07-18T18:11:26.503Z,2386,113,0.0,4,2018-07-18,Gadget,73.6515,294.606
17946,2017-12-09T20:46:01.810Z,2386,189,0.0,2,2017-12-09,Widget,62.1849,124.3698
17947,2019-03-27T16:36:01.996Z,2386,138,3.84972,1,2019-03-27,Doohickey,75.9672,75.9672
17948,2017-03-28T14:57:39.447Z,2386,34,0.0,1,2017-03-28,Gadget,49.5359,49.5359
17949,2018-06-10T01:26:33.119Z,2387,118,0.0,3,2018-06-10,Gadget,38.4184,115.2552
17950,2017-09-14T02:48:52.733Z,2387,47,0.0,3,2017-09-14,Doohickey,56.0511,168.1533
17951,2017-11-30T14:24:38.070Z,2387,139,1.88711,2,2017-11-30,Doohickey,51.1851,102.3702
17952,2019-08-30T19:05:25.203Z,2387,1,0.0,4,2019-08-30,Gizmo,29.4633,117.8532
17953,2018-10-05T17:52:24.359Z,2387,52,0.0,3,2018-10-05,Widget,69.1172,207.3516
17954,2019-10-31T10:23:07.657Z,2387,39,1.88711,3,2019-10-31,Gizmo,76.3877,229.1631
17955,2019-06-25T14:05:21.444Z,2387,39,3.84972,3,2019-06-25,Gizmo,76.3877,229.1631
17956,2019-02-06T21:14:06.221Z,2387,68,0.0,1,2019-02-06,Gizmo,76.829,76.829
17957,2018-12-05T05:58:45.809Z,2387,43,0.0,1,2018-12-05,Widget,50.9017,50.9017
17958,2019-05-25T15:49:31.812Z,2387,118,0.0,2,2019-05-25,Gadget,38.4184,76.8368
17959,2017-06-14T20:45:04.215Z,2388,176,0.0,4,2017-06-14,Widget,38.6165,154.466
17960,2018-07-23T06:33:56.839Z,2388,198,0.0,4,2018-07-23,Gizmo,46.7641,187.0564
17961,2018-05-09T19:58:38.617Z,2388,118,0.0,3,2018-05-09,Gadget,38.4184,115.2552
17962,2019-10-17T10:53:02.143Z,2388,193,0.0,4,2019-10-17,Gadget,33.5872,134.3488
17963,2018-08-27T01:04:29.874Z,2388,119,0.0,4,2018-08-27,Gadget,28.9588,115.8352
17964,2017-08-29T23:34:58.690Z,2388,47,0.0,4,2017-08-29,Doohickey,56.0511,224.2044
17965,2017-05-09T01:14:25.383Z,2388,168,0.0,3,2017-05-09,Gadget,79.2878,237.8634
17966,2019-04-04T14:48:04.787Z,2388,8,0.0,2,2019-04-04,Doohickey,65.8922,131.7844
17967,2019-08-14T06:51:36.866Z,2388,175,0.0,5,2019-08-14,Doohickey,78.2165,391.0825
17968,2019-05-13T15:13:13.876Z,2388,86,0.0,2,2019-05-13,Doohickey,61.5429,123.0858
17969,2019-08-15T06:14:29.168Z,2388,143,0.0,4,2019-08-15,Gizmo,40.7989,163.1956
17970,2020-02-20T00:47:20.278Z,2388,77,0.0,1,2020-02-20,Gadget,67.3446,67.3446
17971,2017-05-25T06:05:20.947Z,2389,86,0.0,2,2017-05-25,Doohickey,61.5429,123.0858
17972,2016-12-18T10:08:24.256Z,2389,125,0.0,1,2016-12-18,Widget,53.598,53.598
17973,2017-10-21T10:54:28.929Z,2389,112,0.0,4,2017-10-21,Doohickey,27.5529,110.2116
17974,2019-01-11T08:36:25.864Z,2389,99,0.0,1,2019-01-11,Gadget,45.2232,45.2232
17975,2019-09-04T13:42:31.031Z,2389,146,0.0,3,2019-09-04,Widget,84.0315,252.09449999999998
17976,2019-08-30T02:00:14.636Z,2389,42,0.0,5,2019-08-30,Widget,25.3361,126.6805
17977,2017-07-30T00:54:09.064Z,2389,11,0.0,3,2017-07-30,Gadget,88.3045,264.9135
17978,2018-10-15T00:20:48.384Z,2390,74,0.0,4,2018-10-15,Gadget,34.0854,136.3416
17979,2018-03-27T08:43:46.489Z,2390,35,0.0,1,2018-03-27,Doohickey,47.6912,47.6912
17980,2019-05-18T21:27:39.310Z,2390,107,0.0,3,2019-05-18,Gadget,33.3966,100.18979999999999
17981,2018-05-11T20:38:04.260Z,2390,200,0.0,3,2018-05-11,Gadget,48.8026,146.4078
17982,2017-08-15T01:06:35.919Z,2390,52,0.0,4,2017-08-15,Widget,69.1172,276.4688
